company,percentage,demographics,job_category
anonymous,13.2,Women_of_color,Executives-Managers-Professionals
anonymous,13.2,Women_of_color,Executives-Managers-Professionals
anonymous,13.3,Women_of_color,Executives-Managers-Professionals
anonymous,13.3,Women_of_color,Executives-Managers-Professionals
anonymous,13.4,Women_of_color,Executives-Managers-Professionals
anonymous,13.4,Women_of_color,Executives-Managers-Professionals
anonymous,13.5,Women_of_color,Executives-Managers-Professionals
anonymous,13.6,Women_of_color,Executives-Managers-Professionals
anonymous,13.6,Women_of_color,Executives-Managers-Professionals
anonymous,13.8,Women_of_color,Executives-Managers-Professionals
anonymous,13.9,Women_of_color,Executives-Managers-Professionals
Google,13.9,Women_of_color,Executives-Managers-Professionals
anonymous,13.9,Women_of_color,Executives-Managers-Professionals
anonymous,13.9,Women_of_color,Executives-Managers-Professionals
anonymous,14,Women_of_color,Executives-Managers-Professionals
anonymous,14,Women_of_color,Executives-Managers-Professionals
anonymous,14,Women_of_color,Executives-Managers-Professionals
anonymous,14,Women_of_color,Executives-Managers-Professionals
anonymous,14,Women_of_color,Executives-Managers-Professionals
anonymous,14,Women_of_color,Executives-Managers-Professionals
Cisco,14.1,Women_of_color,Executives-Managers-Professionals
anonymous,14.1,Women_of_color,Executives-Managers-Professionals
anonymous,14.2,Women_of_color,Executives-Managers-Professionals
Square,14.3,Women_of_color,Executives-Managers-Professionals
Twitter,14.3,Women_of_color,Executives-Managers-Professionals
anonymous,14.3,Women_of_color,Executives-Managers-Professionals
anonymous,14.3,Women_of_color,Executives-Managers-Professionals
anonymous,14.5,Women_of_color,Executives-Managers-Professionals
Adobe,14.5,Women_of_color,Executives-Managers-Professionals
anonymous,14.5,Women_of_color,Executives-Managers-Professionals
anonymous,14.6,Women_of_color,Executives-Managers-Professionals
anonymous,14.7,Women_of_color,Executives-Managers-Professionals
anonymous,14.7,Women_of_color,Executives-Managers-Professionals
anonymous,14.7,Women_of_color,Executives-Managers-Professionals
anonymous,15,Women_of_color,Executives-Managers-Professionals
anonymous,15.1,Women_of_color,Executives-Managers-Professionals
anonymous,15.1,Women_of_color,Executives-Managers-Professionals
anonymous,15.1,Women_of_color,Executives-Managers-Professionals
anonymous,15.2,Women_of_color,Executives-Managers-Professionals
anonymous,15.2,Women_of_color,Executives-Managers-Professionals
anonymous,15.3,Women_of_color,Executives-Managers-Professionals
anonymous,15.5,Women_of_color,Executives-Managers-Professionals
anonymous,15.6,Women_of_color,Executives-Managers-Professionals
anonymous,15.6,Women_of_color,Executives-Managers-Professionals
anonymous,15.9,Women_of_color,Executives-Managers-Professionals
anonymous,16,Women_of_color,Executives-Managers-Professionals
Intel,16.1,Women_of_color,Executives-Managers-Professionals
anonymous,16.1,Women_of_color,Executives-Managers-Professionals
Facebook,16.2,Women_of_color,Executives-Managers-Professionals
anonymous,16.2,Women_of_color,Executives-Managers-Professionals
anonymous,16.3,Women_of_color,Executives-Managers-Professionals
anonymous,16.4,Women_of_color,Executives-Managers-Professionals
anonymous,16.4,Women_of_color,Executives-Managers-Professionals
anonymous,16.6,Women_of_color,Executives-Managers-Professionals
anonymous,16.7,Women_of_color,Executives-Managers-Professionals
anonymous,16.8,Women_of_color,Executives-Managers-Professionals
anonymous,17,Women_of_color,Executives-Managers-Professionals
anonymous,17.4,Women_of_color,Executives-Managers-Professionals
anonymous,17.4,Women_of_color,Executives-Managers-Professionals
anonymous,17.4,Women_of_color,Executives-Managers-Professionals
anonymous,17.5,Women_of_color,Executives-Managers-Professionals
anonymous,17.5,Women_of_color,Executives-Managers-Professionals
eBay,17.7,Women_of_color,Executives-Managers-Professionals
PayPal,17.8,Women_of_color,Executives-Managers-Professionals
anonymous,18,Women_of_color,Executives-Managers-Professionals
23andMe,18.3,Women_of_color,Executives-Managers-Professionals
Airbnb,18.3,Women_of_color,Executives-Managers-Professionals
Intuit,18.5,Women_of_color,Executives-Managers-Professionals
anonymous,18.5,Women_of_color,Executives-Managers-Professionals
anonymous,18.7,Women_of_color,Executives-Managers-Professionals
anonymous,18.9,Women_of_color,Executives-Managers-Professionals
anonymous,19,Women_of_color,Executives-Managers-Professionals
LinkedIn,19,Women_of_color,Executives-Managers-Professionals
anonymous,19.2,Women_of_color,Executives-Managers-Professionals
anonymous,19.2,Women_of_color,Executives-Managers-Professionals
anonymous,19.6,Women_of_color,Executives-Managers-Professionals
anonymous,19.7,Women_of_color,Executives-Managers-Professionals
anonymous,19.7,Women_of_color,Executives-Managers-Professionals
anonymous,20,Women_of_color,Executives-Managers-Professionals
anonymous,20,Women_of_color,Executives-Managers-Professionals
anonymous,20.1,Women_of_color,Executives-Managers-Professionals
Pinterest,20.2,Women_of_color,Executives-Managers-Professionals
anonymous,20.6,Women_of_color,Executives-Managers-Professionals
anonymous,20.7,Women_of_color,Executives-Managers-Professionals
anonymous,20.7,Women_of_color,Executives-Managers-Professionals
anonymous,21.3,Women_of_color,Executives-Managers-Professionals
anonymous,21.4,Women_of_color,Executives-Managers-Professionals
anonymous,21.7,Women_of_color,Executives-Managers-Professionals
anonymous,21.8,Women_of_color,Executives-Managers-Professionals
anonymous,22,Women_of_color,Executives-Managers-Professionals
anonymous,22.1,Women_of_color,Executives-Managers-Professionals
anonymous,22.2,Women_of_color,Executives-Managers-Professionals
anonymous,22.2,Women_of_color,Executives-Managers-Professionals
anonymous,22.5,Women_of_color,Executives-Managers-Professionals
MobileIron,22.5,Women_of_color,Executives-Managers-Professionals
anonymous,22.7,Women_of_color,Executives-Managers-Professionals
anonymous,23,Women_of_color,Executives-Managers-Professionals
anonymous,23.1,Women_of_color,Executives-Managers-Professionals
anonymous,23.3,Women_of_color,Executives-Managers-Professionals
anonymous,24.3,Women_of_color,Executives-Managers-Professionals
anonymous,25.4,Women_of_color,Executives-Managers-Professionals
anonymous,25.9,Women_of_color,Executives-Managers-Professionals
anonymous,27.4,Women_of_color,Executives-Managers-Professionals
anonymous,28.4,Women_of_color,Executives-Managers-Professionals
anonymous,28.9,Women_of_color,Executives-Managers-Professionals
anonymous,30.4,Women_of_color,Executives-Managers-Professionals
anonymous,0.3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,0.4,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,0.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,0.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,0.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,0.7,Underrepresented_minorities_female,Executives-Managers-Professionals
Nvidia,0.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,0.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,0.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,0.9,Underrepresented_minorities_female,Executives-Managers-Professionals
View,1,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.1,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.1,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.1,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.2,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.2,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.4,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.4,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.4,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.4,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.4,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.5,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.5,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.5,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.5,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.5,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.7,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.7,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.8,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.8,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.8,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.8,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.8,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,1.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.1,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.1,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.1,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.1,Underrepresented_minorities_female,Executives-Managers-Professionals
eBay,2.2,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.2,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.2,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.2,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.4,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.4,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.5,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.5,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.5,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.6,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.6,Underrepresented_minorities_female,Executives-Managers-Professionals
MobileIron,2.7,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.7,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.8,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.8,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.8,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.8,Underrepresented_minorities_female,Executives-Managers-Professionals
Cisco,2.9,Underrepresented_minorities_female,Executives-Managers-Professionals
Google,2.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.9,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,2.9,Underrepresented_minorities_female,Executives-Managers-Professionals
NetApp,3,Underrepresented_minorities_female,Executives-Managers-Professionals
Apple,3,Underrepresented_minorities_female,Executives-Managers-Professionals
Salesforce,3,Underrepresented_minorities_female,Executives-Managers-Professionals
Uber,3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,3,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,3.1,Underrepresented_minorities_female,Executives-Managers-Professionals
anonymous,3.1,Underrepresented_minorities_female,Executives-Managers-Professionals
Adobe,3.1,Underrepresented_minorities_female,Executives-Managers-Professionals
